pnum,itamnum,servername,ip,hostname,center,loc1,loc2,isvm,vcenter,datein,dateout,charge,charge2,isoper,oper,power,pdu,os,osver,maker,model,serial,domain,charge3,usize,vmpnum,dateinsert,cpucore,memory
2307,NULL,"Netclient 개발기",10.10.10.10,netcl-dev,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2308,NULL,"Netclient DMZ",10.10.10.10,netcl-ex,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2309,NULL,"OZ #02",10.10.10.10,oz02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2310,NULL,"OZ #04",10.10.10.10,oz04,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2311,NULL,"OZ #06",10.10.10.10,oz06,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2312,NULL,"OZ #08",10.10.10.10,oz08,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2313,NULL,"PC 화상회의 (네트워크)",10.10.10.10,pc-conference,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2314,NULL,"디스크암호화 AP #2 (보안)",10.10.10.10,securedocap2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2315,NULL,"Spotfire 서버",10.10.10.10,spotfire,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2316,NULL,UMS,10.10.10.10,ums,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2317,NULL,"PC자산관리(NetClient 6) 내부 운영 AP #2",10.10.10.10,hlipintnetap02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2019 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2318,NULL,"안내장 WAS #2",10.10.10.10,dmwas2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2319,NULL,EXA-NAS1,10.10.10.10,EXA-NAS1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2320,NULL,"방카 시뮬레이션 서버",10.10.10.10,hlibksm,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2321,NULL,"구 AD 2호기",10.10.10.10,HLI-ADDC02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2322,NULL,"연구개발망 PC자산관리솔루션(NetClient 6) #2",10.10.10.10,hliprndnetap02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2016 or later (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2323,NULL,"연구개발망 PC자산관리솔루션(NetClient 6) DB #1",10.10.10.10,hliprndnetdb01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2016 or later (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2324,NULL,"투자전략고도화 AP 개발",10.10.10.10,HLI-IVSdev,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2325,NULL,"신규 Masking 연산 #5",10.10.10.10,hli-masking5,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2326,NULL,"Maxgauge #1",10.10.10.10,HLIMAX,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2327,NULL,"Maxgauge #2",10.10.10.10,HLIMAX2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2328,NULL,"보험코어 관리통계 서버",10.10.10.10,hlipcostats,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2329,NULL,"주전산WAS 대응개발 운영기#2",10.10.10.10,hliphfsrwas02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2330,NULL,"인터넷 AD #2",10.10.10.10,hlipiaddc02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2331,NULL,"콜센터 IVR 통계 OAMP #2",10.10.10.10,hlipoamp02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2332,NULL,"FDS 수신서버",10.10.10.10,hlipreceivefds,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2333,NULL,"UMS 신규 개발기",10.10.10.10,hli-umsdev,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2334,NULL,"Netclient 2호기",10.10.10.10,Netcl2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2335,NULL,"OLAP 운영 WAS #2",10.10.10.10,olapwas2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2336,NULL,"한화생명 AD 고도화 운영 #1",10.10.10.10,hlipaddc01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2337,NULL,NULL,10.10.10.10,hlipeppupdate,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2338,NULL,NULL,10.10.10.10,HLI-SCIMTEST,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2339,NULL,NULL,10.10.10.10,VMWARE3,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008 R2 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2340,NULL,"보안통합서버 VC",10.10.10.10,cicvcntr01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2341,NULL,NULL,10.10.10.10,hlicomtas02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2342,NULL,"인프라관리 자동화 POC 개발 #2",10.10.10.10,hlidudap02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2343,NULL,"상품정보 개발",10.10.10.10,hligims,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2344,NULL,"연구개발망 PC자산관리솔루션(NetClient 6) #3",10.10.10.10,hliprndnetap03,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2016 or later (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2345,NULL,내부회계,10.10.10.10,hliia,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2346,NULL,"EOS 관리 (네트워크)",10.10.10.10,hlipeosmgmt,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2347,NULL,"H-CUVE 퍼블리싱#1 운영",10.10.10.10,hliphcuvepub01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2348,NULL,"주전산융자WAS 운영#4",10.10.10.10,hliphfsrwas04,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2349,NULL,"SAP Router",10.10.10.10,SAP-router,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2350,NULL,"vrops 중계서버",10.10.10.10,vrops-proxy,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2351,NULL,"한화생명 AD 고도화 운영 #2",10.10.10.10,hlipaddc02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2352,NULL,변경관리(ETL개발),10.10.10.10,chm,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2353,NULL,안내장WAS1,10.10.10.10,dmwas1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2354,NULL,"상품개발 파일서버",10.10.10.10,goodfile,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2355,NULL,HCS8,10.10.10.10,HCS8,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2356,NULL,"구 AD 1호기",10.10.10.10,HLI-ADDC01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2357,NULL,"보험코어 DB 튜닝",10.10.10.10,hlicomtune,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2358,NULL,"인프라관리 자동화 POC 개발 #1",10.10.10.10,hlidudap01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2359,NULL,"투자전략고도화 AP 운영",10.10.10.10,HLI-IVS,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2360,NULL,"해외기업등급수신 AP",10.10.10.10,hlinf_finap,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2361,NULL,"화상회의#1 (네트워크)",10.10.10.10,hlipconference01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2362,NULL,"인터넷 AD #1",10.10.10.10,hlipiaddc01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2363,NULL,"인터넷 DB #1",10.10.10.10,hlipiaddcdb01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2364,NULL,PC패치관리,10.10.10.10,HLIPMS,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2365,NULL,"콜센터 IVR 통계 OAMP #1",10.10.10.10,hlipoamp01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2366,NULL,AD인사연동서버신규구축,10.10.10.10,hlipscim01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2367,NULL,"주전산 융자 WAS QA#1",10.10.10.10,hliqhfsrwas01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2368,NULL,SSO#2,10.10.10.10,hlisso2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2369,NULL,"SVN 서버",10.10.10.10,hlisvn,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2370,NULL,homeweb8,10.10.10.10,homeweb8-imsi,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2371,NULL,"H-TOPS 파일서버",10.10.10.10,htops-file,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2372,NULL,"홈페이지 Intra",10.10.10.10,intra2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2373,NULL,"구 AD #2",10.10.10.10,kli-addc02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2374,NULL,SMS관리#1,10.10.10.10,klisys1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2375,NULL,SMS관리#2,10.10.10.10,klisys2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows 2000",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2376,NULL,"연구개발망 PC자산관리솔루션(NetClient 6) #1",10.10.10.10,hliprndnetap01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2016 or later (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2377,NULL,"법무지원시스템 WEB 운영",10.10.10.10,LMSWEB1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2378,NULL,대량메일,10.10.10.10,mmail,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2379,NULL,모바일웹개발,10.10.10.10,mobileweb-dev,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2380,NULL,"넷백업 모니터링 서버",10.10.10.10,nbmon,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2381,NULL,"Netclient 1호기",10.10.10.10,Netcl1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2382,NULL,"OLAP 운영 WAS #1",10.10.10.10,olapwas1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2383,NULL,"고객정보암호화 key서버",10.10.10.10,SecuKey,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2384,NULL,"디스크암호화 DB",10.10.10.10,securedocdb,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2385,NULL,"소스 취약점 점검도구 서버",10.10.10.10,sourcecode3,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2386,NULL,"기관장 녹취",10.10.10.10,televoice2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2387,NULL,"언더라이팅 녹취",10.10.10.10,televoice3,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2388,NULL,"한화생명 MECM PS #1",10.10.10.10,hlipmecmps01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2389,NULL,"총무구매 운영 FILE",10.10.10.10,hgaps_file,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2390,NULL,"홈페이지 운영 WAS #1",10.10.10.10,hlhp_was1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2391,NULL,"신규 통합계정권한 운영",10.10.10.10,hli-iamnrp,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2392,NULL,"신규 Masking 연산 #3",10.10.10.10,hli-masking3,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2016 or later",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2393,NULL,"Maxgauge 모니터링",10.10.10.10,hlinxmax,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"CentOS 4/5/6/7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2394,NULL,"리눅스 패키지 배포",10.10.10.10,hli-pkgrepo,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"CentOS 4/5/6/7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2395,NULL,"정보계 리스크 AP#1 운영",10.10.10.10,hliprmswas01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2396,NULL,"방카 WAS#1 QA",10.10.10.10,hliqbcswas01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2397,NULL,"연체관리시스템 WAS QA",10.10.10.10,hliqovrwas01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2398,NULL,"R-CLIPS 배치관리",10.10.10.10,hli-rclipsbat,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2399,NULL,"영업포털 QA 파일서버",10.10.10.10,hmpfileqa,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 6 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2400,NULL,"온슈어 온라인 WAS 운영 #1",10.10.10.10,oswas1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2401,NULL,"독립계 테스트 커버리지",10.10.10.10,tcover02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
